CC1=C(C(=CC=C1)C(=O)NC2=C(C=CC(=C2)Cl)N3C=NC=N3)[N+](=O)[O-],3.3
CC1=C(SC(=N1)OC2=CC3=C(C=C2)OC(CC3)C4=CC=CC=C4)C(=O)NCCC5=CC=NC=C5,5.6
CN1C2=C(C=C(C(=C2[C@](C1=O)(C3=CC=CC=C3)NC4=CC=CC=C4)Cl)F)Br,5.7
C1=C(N(C(=N1)CO)CCO)[N+](=O)[O-],-1.3
CCCCCCCCS(=O)(=O)NC1=C(C=CC(=C1)CCC2=CC=CC=C2)C(=O)O,6.6
CC(C)CCCCCCCCCCCCCCCCCC(=O)OC[C@H](COP(=O)(O)OCC(COP(=O)(O)OC[C@@H](COC(=O)CCCCCCCCCC(C)C)OC(=O)CCCCCCCCCCCCC(C)C)O)OC(=O)CCCCCCCCCCCCCCCCCC(C)C,28.8
C1=CC=C(C=C1)CCCC2=CN=CC3=NN=C(N23)C4=CC=C(C=C4)OC(F)F,5.3
C[C@]12CC[C@H]3[C@H]([C@@H]1CCC2=O)CC=C4[C@@]3(CC[C@@H](C4)OC(=O)CN5C=C(N=N5)CN6C7=C(C=C(C=C7)Cl)C(=O)C6=O)C,4.4
COC1=CC2=C(C=C1)[N+](=C(N=[N+]2[O-])N)[O-],0.0
C1CC=C2CCC([C@H]([C@H]2C1)O)Br,2.2
COC1=CC=C(C=C1)N2C(=C3CSCC3=N2)NC(=O)CCl,2.1
CC1=CC=C(C=C1)S(=O)(=O)N2C[C@H](/C(=C/C3=CC=CC=C3)/C2)C=C,3.8
C[C@H](C1C(=O)N[C@@H](C(=O)N[C@H](C(=O)N[C@@H](C(=O)N[C@H](C(=O)NCC(=O)N1)CO)[C@H]([C@@H]2CN=C(N2[C@@H]3[C@H]([C@H]([C@@H]([C@H](O3)CO)O)O)O)N)O)[C@H]([C@@H]4CNC(=N4)N)O)CC5=CC=C(C=C5)O[C@@H]6[C@H]([C@H]([C@@H]([C@H](O6)CO)O[C@@H]7[C@H]([C@H]([C@H]8[C@H](O7)COC9(O8)CCCCC9)O)O)O)O)C1=CC=CC=C1,-7.1
CCOC(=O)C(CN1CC[C@@]([C@H](C1)C)(C)C2=CC(=CC=C2)O)OC(=O)[C@H]3CC4=C(CN3)C=C(C=C4)O,4.1
C1=C(C=C(C(=C1O)O)O)CC(=O)C(=O)C2=C(C=C(C=C2O)O)O,1.3
C1=CC=C(C=C1)CCCNC(=O)C2=C3C=CC=CN3C4=C2C(=O)C5=C(C4=O)N=CC=C5,4.6
CC(C)S(=O)(=O)C1=CSC(=C1Cl)C(=O)NN,1.1
C1CC1NS(=O)(=O)C2=CC=C(C=C2)S(=O)(=O)N3CCC(CC3)C4=NC5=C(C(=O)N4)N=NN5CC6=CC(=CC=C6)F,1.6
CC1=CC=C(C=C1)C2=C(C(=C3N2CSC3)C(=O)O)C(=O)O,2.0
CCN1CC(OC2=NC(=NC(=C2C1=O)C3=CC(=C(C=C3)NC(=O)NC4=NC=C(C=C4)C)F)N5CCOC[C@@H]5C)(C)C,3.2
CN(CCCN1CCC2=C(C1)C3=CC=CC=C3N2)CCC4=CC=CC=C4,4.3
C1=CN=C(C=N1)C2=NC3=CC(=C(C=C3C(=O)N2)F)F,0.7
CC(=O)NC1=CC=C(C=C1)C(=O)CSC2=NN=NN2C3CCCC3,2.2
C[C@H]1CCCN1C(=O)C2=NN=C(N2C3=CN=CC=C3)COC4=CC=CC(=C4)C(F)(F)F,3.1
CCCCCN1C=C(C=C1[N+](=O)[O-])[N+](=O)[O-],2.4
CC(=O)OCC1CCCO1,0.5
COC1=CC2=C(C[C@@H]3[C@H]4[C@@]2(CCNC4)CCN3CC5CC5)C=C1,2.9
C1C2=C(C=C(C=C2)NC(=O)C3=C(C=C(C=C3)F)F)C(=O)O1,2.4
C1=CC=C(C(=C1)/C=N/C2=NC=NN2)O,1.3
C1CN(CCC1C(=O)N)S(=O)(=O)C2=CC=CC=C2[N+](=O)[O-],0.3
C/1C2/C(=C\CC3/C(=C1)/CNC3)/CNC2,-0.3
C1[C@@H]2[C@H]1[C@@H]3C[C@H]2[C@H](N3)C(=O)N[C@@H](CC4=C(C=C(C=C4)C5=CN=C(C=C5)Cl)F)C#N,3.4
CCCCCCCCCCCCCCCCCCCCC(=O)OC[C@@H](COC(=O)CCCCCCCCCCCCC)OC(=O)CCCCCCC,19.2
COC(=O)[C@@H](C1=CC=CC=C1)N2C3=C(C=C(C=C3)Br)C4=CC=CC=C42,5.7
C1CO[C@@H](CN1C2=NC=C(C=N2)Br)CN3C(=O)C=CC(=N3)C4=CC=NC=C4,1.2
CC(C)(CCCCCCCCC(C)(C)C(=O)C=[N+]=[N-])C(=O)C=[N+]=[N-],5.4
CC(=O)OC1=C(C2=C(CC(=O)C3=CC4=C(C=C3CCN(C2)C)OCO4)C=C1)OC,2.7
C1CN(CC12CNC3=CC=CC=C3[S+](=O)(N2)[O-])C(=O)C4=CN=CC=C4,0.9
CC1=CC2=C(C=C1)OC(=N2)C3=C(C=C(C=C3)NC(=O)C4=CC5=C(C=C4)OCCO5)O,4.0
C1[C@H]([C@@H](CN1)NC2=C3C=CC=NC3=C(C=C2)C(=O)N)C4=CC(=CC=C4)OC(F)(F)F,3.4
C1=NOOC2=C1NN=C2,0.3
CCCCCCCCCCCCCCCCCC(=O)OC[C@@H](COC(=O)CCCCCCCCCCCCCC(C)C)OC(=O)CCCCCCCCCCCCCCCCCCCCC(C)CC,27.9
COC1=CC=C(C=C1)C2=CC(=NN2)N3CCCC(C3)NC(=O)C4=CC5=C(C=C4)NC=C5,4.0
C1=CC=C(C=C1)P(C2=CC=C(C=C2)Cl)O,3.2
CC[C@H](C)[C@@H](C(=O)N[C@@H]([C@@H](C)O)C(=O)N[C@@H](CC(=O)N)C(=O)N[C@@]1(CCCCCC[C@@](NC(=O)[C@@H](NC(=O)[C@@H](NC1=O)CC(C)C)CC2=CNC3=CC=CC=C32)(C)C(=O)N[C@@H]([C@@H](C)CC)C(=O)N[C@@H](CCNC(=O)CNC(=O)[C@H](CO[P+](O)(O)O)[NH3+])C(=O)N[C@@H](CCCC[NH3+])C(=O)N[C@@H](CCCC[NH3+])C(=O)N[C@@H](CCCC[NH3+])C(=O)O)C)NC(=O)[C@H](CC(=O)N)NC(=O)[C@H](CC4=CC=CC=C4)NC(=O)[C@H](CC5=CNC6=CC=CC=C65)NC(=O)[C@H](CC(=O)N)NC(=O)C,-5.4
CCOC1=CC=CC(=C1)CC(=O)NC2=NC(=CS2)C3=CC=CC=C3,4.1
CC1(CCCC2=CN=C(N=C21)N(C)C)C(=O)NC3=CC=CC=C3F,2.9
